Image,Path,Label
ISIC_0014026,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014026.jpg,0
ISIC_0014028,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014028.jpg,0
ISIC_0014029,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014029.jpg,0
ISIC_0014031,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014031.jpg,0
ISIC_0014032,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014032.jpg,0
ISIC_0014044,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014044.jpg,0
ISIC_0014045,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014045.jpg,0
ISIC_0014046,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014046.jpg,0
ISIC_0014049,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014049.jpg,0
ISIC_0014061,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014061.jpg,0
ISIC_0014062,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014062.jpg,0
ISIC_0014066,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014066.jpg,0
ISIC_0014069,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014069.jpg,0
ISIC_0014072,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014072.jpg,0
ISIC_0014073,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014073.jpg,0
ISIC_0014074,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014074.jpg,0
ISIC_0014076,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014076.jpg,0
ISIC_0014079,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014079.jpg,0
ISIC_0014080,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014080.jpg,0
ISIC_0014081,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014081.jpg,0
ISIC_0014082,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014082.jpg,0
ISIC_0014083,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014083.jpg,0
ISIC_0014088,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014088.jpg,0
ISIC_0014089,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014089.jpg,0
ISIC_0014092,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014092.jpg,0
ISIC_0014093,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014093.jpg,0
ISIC_0014094,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014094.jpg,0
ISIC_0014099,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014099.jpg,0
ISIC_0014108,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014108.jpg,0
ISIC_0014114,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014114.jpg,0
ISIC_0014120,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014120.jpg,0
ISIC_0014127,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014127.jpg,0
ISIC_0014131,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014131.jpg,0
ISIC_0014132,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014132.jpg,0
ISIC_0014133,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014133.jpg,0
ISIC_0014136,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014136.jpg,0
ISIC_0014144,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014144.jpg,0
ISIC_0014149,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014149.jpg,0
ISIC_0014150,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014150.jpg,0
ISIC_0014151,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014151.jpg,0
ISIC_0014156,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014156.jpg,0
ISIC_0014157,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014157.jpg,0
ISIC_0014158,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014158.jpg,0
ISIC_0014163,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014163.jpg,0
ISIC_0014164,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014164.jpg,0
ISIC_0014166,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014166.jpg,0
ISIC_0014169,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014169.jpg,0
ISIC_0014171,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014171.jpg,0
ISIC_0014173,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014173.jpg,0
ISIC_0014174,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014174.jpg,0
ISIC_0014179,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014179.jpg,0
ISIC_0014183,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014183.jpg,0
ISIC_0014185,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014185.jpg,0
ISIC_0014187,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014187.jpg,0
ISIC_0014189,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014189.jpg,0
ISIC_0014190,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014190.jpg,0
ISIC_0014191,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014191.jpg,0
ISIC_0014195,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014195.jpg,0
ISIC_0014197,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014197.jpg,0
ISIC_0014216,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014216.jpg,0
ISIC_0014222,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014222.jpg,0
ISIC_0014225,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014225.jpg,0
ISIC_0014229,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014229.jpg,0
ISIC_0014238,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014238.jpg,0
ISIC_0014248,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014248.jpg,0
ISIC_0014249,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014249.jpg,0
ISIC_0014253,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014253.jpg,0
ISIC_0014263,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014263.jpg,0
ISIC_0014264,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014264.jpg,0
ISIC_0014272,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014272.jpg,0
ISIC_0014273,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014273.jpg,0
ISIC_0014274,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014274.jpg,0
ISIC_0014286,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014286.jpg,0
ISIC_0014289,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014289.jpg,0
ISIC_0014290,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014290.jpg,0
ISIC_0014291,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014291.jpg,0
ISIC_0014299,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014299.jpg,0
ISIC_0014308,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014308.jpg,0
ISIC_0014311,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014311.jpg,0
ISIC_0014316,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014316.jpg,0
ISIC_0014317,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014317.jpg,0
ISIC_0014324,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014324.jpg,0
ISIC_0014325,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014325.jpg,0
ISIC_0014327,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014327.jpg,0
ISIC_0014328,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014328.jpg,0
ISIC_0014331,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014331.jpg,0
ISIC_0014337,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014337.jpg,0
ISIC_0014341,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014341.jpg,0
ISIC_0014346,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014346.jpg,0
ISIC_0014347,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014347.jpg,0
ISIC_0014353,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014353.jpg,0
ISIC_0014357,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014357.jpg,0
ISIC_0014360,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014360.jpg,0
ISIC_0014361,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014361.jpg,0
ISIC_0014365,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014365.jpg,0
ISIC_0014366,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014366.jpg,0
ISIC_0014372,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014372.jpg,0
ISIC_0014385,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014385.jpg,0
ISIC_0014393,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014393.jpg,0
ISIC_0014394,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014394.jpg,0
ISIC_0014395,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014395.jpg,0
ISIC_0014397,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014397.jpg,0
ISIC_0014410,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014410.jpg,0
ISIC_0014422,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014422.jpg,0
ISIC_0014430,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014430.jpg,0
ISIC_0014431,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014431.jpg,0
ISIC_0014432,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014432.jpg,0
ISIC_0014433,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014433.jpg,0
ISIC_0014438,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014438.jpg,0
ISIC_0014440,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014440.jpg,0
ISIC_0014441,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014441.jpg,0
ISIC_0014453,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014453.jpg,0
ISIC_0014458,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014458.jpg,0
ISIC_0014469,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014469.jpg,0
ISIC_0014473,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014473.jpg,0
ISIC_0014475,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014475.jpg,0
ISIC_0014476,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014476.jpg,0
ISIC_0014480,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014480.jpg,0
ISIC_0014486,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014486.jpg,0
ISIC_0014490,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014490.jpg,0
ISIC_0014498,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014498.jpg,0
ISIC_0014501,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014501.jpg,0
ISIC_0014502,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014502.jpg,0
ISIC_0014504,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014504.jpg,0
ISIC_0014507,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014507.jpg,0
ISIC_0014511,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014511.jpg,0
ISIC_0014515,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014515.jpg,0
ISIC_0014516,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014516.jpg,0
ISIC_0014518,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014518.jpg,0
ISIC_0014522,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014522.jpg,0
ISIC_0014525,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014525.jpg,0
ISIC_0014526,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014526.jpg,0
ISIC_0014527,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014527.jpg,0
ISIC_0014529,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014529.jpg,0
ISIC_0014535,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014535.jpg,0
ISIC_0014537,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014537.jpg,0
ISIC_0014543,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014543.jpg,0
ISIC_0014545,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014545.jpg,0
ISIC_0014547,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014547.jpg,0
ISIC_0014554,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014554.jpg,0
ISIC_0014557,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014557.jpg,0
ISIC_0014569,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014569.jpg,0
ISIC_0014570,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014570.jpg,0
ISIC_0014571,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014571.jpg,0
ISIC_0014573,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014573.jpg,0
ISIC_0014576,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014576.jpg,0
ISIC_0014577,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014577.jpg,0
ISIC_0014578,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014578.jpg,0
ISIC_0014579,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014579.jpg,0
ISIC_0014580,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014580.jpg,0
ISIC_0014581,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014581.jpg,0
ISIC_0014582,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014582.jpg,0
ISIC_0014583,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014583.jpg,0
ISIC_0014585,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014585.jpg,0
ISIC_0014589,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014589.jpg,0
ISIC_0014591,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014591.jpg,0
ISIC_0014592,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014592.jpg,0
ISIC_0014593,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014593.jpg,0
ISIC_0014594,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014594.jpg,0
ISIC_0014595,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014595.jpg,0
ISIC_0014596,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014596.jpg,0
ISIC_0014598,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014598.jpg,0
ISIC_0014599,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014599.jpg,0
ISIC_0014602,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014602.jpg,0
ISIC_0014603,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014603.jpg,0
ISIC_0014605,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014605.jpg,0
ISIC_0014606,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014606.jpg,0
ISIC_0014607,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014607.jpg,0
ISIC_0014609,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014609.jpg,0
ISIC_0014612,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014612.jpg,0
ISIC_0014613,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014613.jpg,0
ISIC_0014615,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014615.jpg,0
ISIC_0014617,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014617.jpg,0
ISIC_0014621,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014621.jpg,0
ISIC_0014622,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014622.jpg,0
ISIC_0014625,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014625.jpg,0
ISIC_0014628,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014628.jpg,0
ISIC_0014630,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014630.jpg,0
ISIC_0014632,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014632.jpg,0
ISIC_0014636,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014636.jpg,0
ISIC_0014638,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014638.jpg,0
ISIC_0014639,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014639.jpg,0
ISIC_0014640,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014640.jpg,0
ISIC_0014641,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014641.jpg,0
ISIC_0014642,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014642.jpg,0
ISIC_0014646,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014646.jpg,0
ISIC_0014650,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014650.jpg,0
ISIC_0014651,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014651.jpg,0
ISIC_0014654,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014654.jpg,0
ISIC_0014657,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014657.jpg,0
ISIC_0014658,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014658.jpg,0
ISIC_0014661,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014661.jpg,0
ISIC_0014664,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014664.jpg,0
ISIC_0014665,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014665.jpg,0
ISIC_0014667,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014667.jpg,0
ISIC_0014680,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014680.jpg,0
ISIC_0014682,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014682.jpg,0
ISIC_0014683,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014683.jpg,0
ISIC_0014684,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014684.jpg,0
ISIC_0014685,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014685.jpg,0
ISIC_0014692,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014692.jpg,0
ISIC_0014694,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014694.jpg,0
ISIC_0014696,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014696.jpg,0
ISIC_0014699,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014699.jpg,0
ISIC_0014702,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014702.jpg,0
ISIC_0014707,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014707.jpg,0
ISIC_0014708,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014708.jpg,0
ISIC_0014711,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014711.jpg,0
ISIC_0014713,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014713.jpg,0
ISIC_0014714,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014714.jpg,0
ISIC_0014715,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014715.jpg,0
ISIC_0014716,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014716.jpg,0
ISIC_0014722,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014722.jpg,0
ISIC_0014723,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014723.jpg,0
ISIC_0014724,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014724.jpg,0
ISIC_0014726,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014726.jpg,0
ISIC_0014730,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014730.jpg,0
ISIC_0014731,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014731.jpg,0
ISIC_0014735,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014735.jpg,0
ISIC_0014739,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014739.jpg,0
ISIC_0014742,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014742.jpg,0
ISIC_0014745,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014745.jpg,0
ISIC_0014748,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014748.jpg,0
ISIC_0014754,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014754.jpg,0
ISIC_0014760,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014760.jpg,0
ISIC_0014762,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014762.jpg,0
ISIC_0014763,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014763.jpg,0
ISIC_0014769,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014769.jpg,0
ISIC_0014770,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014770.jpg,0
ISIC_0014771,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014771.jpg,0
ISIC_0014775,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014775.jpg,0
ISIC_0014778,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014778.jpg,0
ISIC_0014779,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014779.jpg,0
ISIC_0014782,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014782.jpg,0
ISIC_0014783,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014783.jpg,0
ISIC_0014785,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014785.jpg,0
ISIC_0014788,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014788.jpg,0
ISIC_0014791,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014791.jpg,0
ISIC_0014793,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014793.jpg,0
ISIC_0014794,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014794.jpg,0
ISIC_0014795,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014795.jpg,0
ISIC_0014797,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014797.jpg,0
ISIC_0014802,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014802.jpg,0
ISIC_0014803,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014803.jpg,0
ISIC_0014804,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014804.jpg,0
ISIC_0014805,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014805.jpg,0
ISIC_0014806,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014806.jpg,0
ISIC_0014808,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014808.jpg,0
ISIC_0014811,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014811.jpg,0
ISIC_0014812,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014812.jpg,0
ISIC_0014818,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014818.jpg,0
ISIC_0014819,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014819.jpg,0
ISIC_0014821,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014821.jpg,0
ISIC_0014823,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014823.jpg,0
ISIC_0014825,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014825.jpg,0
ISIC_0014830,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014830.jpg,0
ISIC_0014831,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014831.jpg,0
ISIC_0014832,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014832.jpg,0
ISIC_0014834,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014834.jpg,0
ISIC_0014836,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014836.jpg,0
ISIC_0014838,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014838.jpg,0
ISIC_0014839,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014839.jpg,0
ISIC_0014843,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014843.jpg,0
ISIC_0014845,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014845.jpg,0
ISIC_0014846,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014846.jpg,0
ISIC_0014848,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014848.jpg,0
ISIC_0014849,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014849.jpg,0
ISIC_0014850,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014850.jpg,0
ISIC_0014851,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014851.jpg,0
ISIC_0014855,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014855.jpg,0
ISIC_0014860,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014860.jpg,0
ISIC_0014866,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014866.jpg,0
ISIC_0014869,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014869.jpg,0
ISIC_0014890,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014890.jpg,0
ISIC_0014891,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014891.jpg,0
ISIC_0014897,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014897.jpg,0
ISIC_0014898,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014898.jpg,0
ISIC_0014903,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014903.jpg,0
ISIC_0014904,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014904.jpg,0
